Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating,Vehicle Images
20-07-2024 17:57,17:57:00,CNR2956603823,Canceled by Customer,CID835526,Mini,Nagarbhavi,Mysore Road,null,null,Driver asked to cancel,null,null,null,348,null,0,null,null,#NAME?
07-07-2024 07:46,07:46:00,CNR2452177555,Success,CID601737,Mini,Whitefield,Frazer Town,35,45,null,null,No,null,1554,Cash,46,4.7,3.6,#NAME?
22-07-2024 05:42,05:42:00,CNR3761384614,Success,CID527392,Mini,Rajajinagar,Majestic,42,55,null,null,No,null,118,Cash,15,4,4.6,#NAME?
08-07-2024 15:18,15:18:00,CNR2312339169,Success,CID249253,Auto,Chickpet,Basavanagudi,301,120,null,null,No,null,417,Cash,8,3.9,4.9,#NAME?
14-07-2024 16:40,16:40:00,CNR7066427849,Canceled by Customer,CID852192,Auto,Yelahanka,Rajajinagar,null,null,AC is Not working,null,null,null,580,null,0,null,null,#NAME?
11-07-2024 12:19,12:19:00,CNR5889117934,Success,CID769841,Prime SUV,Hebbal,Ramamurthy Nagar,287,100,null,null,No,null,578,Cash,17,3.8,3.5,#NAME?
24-07-2024 19:38,19:38:00,CNR9810263385,Success,CID658876,Prime Sedan,Bannerghatta Road,Shivajinagar,238,115,null,null,No,null,586,Cash,47,3.7,3.7,#NAME?
28-07-2024 05:55,05:55:00,CNR2396950188,Canceled by Driver,CID400662,Bike,Kammanahalli,Langford Town,null,null,null,Personal & Car related issue,null,null,1560,null,0,null,null,#NAME?
25-07-2024 23:24,23:24:00,CNR1627446734,Success,CID228291,Prime SUV,Cox Town,Koramangala,217,25,null,null,No,null,430,Cash,6,4.3,4.3,#NAME?
12-07-2024 13:22,13:22:00,CNR4026729608,Canceled by Driver,CID128807,eBike,RT Nagar,Koramangala,null,null,null,Personal & Car related issue,null,null,270,null,0,null,null,#NAME?
15-07-2024 00:16,00:16:00,CNR1005189293,Canceled by Customer,CID226139,Bike,Indiranagar,Nagarbhavi,null,null,Driver is not moving towards pickup location,null,null,null,446,null,0,null,null,#NAME?
01-07-2024 07:17,07:17:00,CNR4246931502,Canceled by Driver,CID589860,Prime Plus,Koramangala,Hosur Road,null,null,null,Personal & Car related issue,null,null,693,null,0,null,null,#NAME?
18-07-2024 02:51,02:51:00,CNR4568429154,Success,CID126587,eBike,MG Road,Hebbal,245,35,null,null,No,null,2373,UPI,38,3.1,3.7,#NAME?
24-07-2024 19:04,19:04:00,CNR1442140102,Success,CID192450,Prime SUV,Koramangala,Ulsoor,168,45,null,null,No,null,453,Cash,38,4.7,3.9,#NAME?
22-07-2024 05:26,05:26:00,CNR3976000556,Success,CID874789,Prime SUV,Cox Town,Cox Town,231,125,null,null,No,null,265,Cash,14,4,3.7,#NAME?
01-07-2024 13:17,13:17:00,CNR7704909682,Success,CID984971,Auto,Bellandur,Rajarajeshwari Nagar,119,100,null,null,No,null,193,Cash,4,3.3,3.1,#NAME?
22-07-2024 10:44,10:44:00,CNR5664983548,Success,CID179250,eBike,Marathahalli,Mysore Road,147,140,null,null,No,null,131,Cash,31,5,4.1,#NAME?
29-07-2024 22:49,22:49:00,CNR7970001086,Driver Not Found,CID923487,Auto,Rajarajeshwari Nagar,Varthur,null,null,null,null,null,null,857,null,0,null,null,#NAME?
02-07-2024 08:41,08:41:00,CNR9583247443,Success,CID747827,Auto,JP Nagar,Bellandur,84,70,null,null,No,null,403,UPI,8,3.7,3.2,#NAME?
08-07-2024 04:30,04:30:00,CNR2806935655,Success,CID957099,eBike,Devanahalli,Langford Town,119,135,null,null,No,null,902,UPI,6,3.2,4.6,#NAME?
21-07-2024 20:08,20:08:00,CNR7965250937,Success,CID381025,Prime SUV,Yelahanka,Marathahalli,49,95,null,null,No,null,610,Cash,21,4.9,5,#NAME?
24-07-2024 23:21,23:21:00,CNR3852160174,Canceled by Driver,CID760768,Prime Plus,Koramangala,Electronic City,null,null,null,Personal & Car related issue,null,null,136,null,0,null,null,#NAME?
26-07-2024 15:15,15:15:00,CNR5612185366,Canceled by Customer,CID731769,Prime SUV,Ulsoor,Chamarajpet,null,null,Driver is not moving towards pickup location,null,null,null,136,null,0,null,null,#NAME?
11-07-2024 11:22,11:22:00,CNR8669887114,Success,CID344165,Prime Sedan,Kengeri,Whitefield,259,85,null,null,No,null,490,Cash,40,3,3.6,#NAME?
14-07-2024 05:45,05:45:00,CNR5264812872,Success,CID300605,Prime Sedan,Langford Town,Yeshwanthpur,308,75,null,null,No,null,1231,Cash,35,3.7,4.8,#NAME?
24-07-2024 17:47,17:47:00,CNR6160086854,Success,CID471523,Prime Plus,Yelahanka,Kadugodi,98,105,null,null,No,null,205,Cash,9,3.5,4.2,#NAME?
27-07-2024 18:18,18:18:00,CNR9759675322,Success,CID101950,Mini,Langford Town,Nagarbhavi,189,95,null,null,No,null,207,Credit Card,13,3.5,4.8,#NAME?
19-07-2024 18:12,18:12:00,CNR1139633726,Success,CID144910,Prime Sedan,HSR Layout,Electronic City,42,95,null,null,No,null,109,UPI,36,3.8,3.7,#NAME?
02-07-2024 11:45,11:45:00,CNR4359785739,Success,CID382022,eBike,Ramamurthy Nagar,Bannerghatta Road,70,110,null,null,No,null,307,Cash,17,3.3,3.9,#NAME?
23-07-2024 23:19,23:19:00,CNR4515533885,Success,CID641807,Prime SUV,Koramangala,Hosur Road,84,95,null,null,No,null,417,Cash,22,4.2,3.3,#NAME?
29-07-2024 02:42,02:42:00,CNR3155375444,Success,CID833923,Mini,MG Road,Indiranagar,119,65,null,null,No,null,241,Cash,6,3.8,4.2,#NAME?
12-07-2024 03:48,03:48:00,CNR9086446250,Success,CID305126,Prime Plus,Hulimavu,Banashankari,238,145,null,null,No,null,2930,UPI,34,4.6,3.5,#NAME?
01-07-2024 04:23,04:23:00,CNR2265892376,Canceled by Customer,CID415744,Auto,Koramangala,Padmanabhanagar,null,null,Driver asked to cancel,null,null,null,581,null,0,null,null,#NAME?
25-07-2024 03:26,03:26:00,CNR7785059091,Success,CID206531,Auto,Padmanabhanagar,Varthur,35,90,null,null,No,null,154,UPI,1,4,3.4,#NAME?
26-07-2024 11:18,11:18:00,CNR3289605228,Success,CID769284,Auto,Shivajinagar,Ramamurthy Nagar,154,35,null,null,No,null,432,Cash,3,4.2,3.6,#NAME?
12-07-2024 17:44,17:44:00,CNR8952106573,Success,CID360389,Prime Sedan,Marathahalli,Magadi Road,294,55,null,null,No,null,989,UPI,13,4.8,3.2,#NAME?
10-07-2024 15:41,15:41:00,CNR1412261852,Success,CID747976,Prime Plus,Banashankari,Shivajinagar,133,60,null,null,No,null,189,UPI,5,3.2,3.4,#NAME?
12-07-2024 16:32,16:32:00,CNR2158916746,Canceled by Driver,CID831372,Mini,Ramamurthy Nagar,Yelahanka,null,null,null,Personal & Car related issue,null,null,200,null,0,null,null,#NAME?
27-07-2024 15:12,15:12:00,CNR9257783014,Success,CID742274,Prime SUV,Magadi Road,Chickpet,252,115,null,null,No,null,425,Cash,16,4.3,3.7,#NAME?
27-07-2024 06:33,06:33:00,CNR8778323839,Canceled by Customer,CID712952,Mini,Electronic City,Jayanagar,null,null,Wrong Address,null,null,null,482,null,0,null,null,#NAME?
10-07-2024 20:44,20:44:00,CNR8360756194,Success,CID938001,Prime SUV,Yelahanka,Magadi Road,210,70,null,null,No,null,2261,Cash,31,4.4,3.1,#NAME?
07-07-2024 22:04,22:04:00,CNR3028768677,Canceled by Customer,CID687541,eBike,Frazer Town,Indiranagar,null,null,Change of plans,null,null,null,197,null,0,null,null,#NAME?
20-07-2024 03:42,03:42:00,CNR9360905742,Driver Not Found,CID188842,Prime SUV,HSR Layout,Mysore Road,null,null,null,null,null,null,953,null,0,null,null,#NAME?
19-07-2024 01:42,01:42:00,CNR9780472883,Success,CID283777,Bike,Sarjapur Road,Frazer Town,91,45,null,null,Yes,Vehicle Breakdown,407,UPI,45,4.9,3.7,#NAME?
26-07-2024 10:45,10:45:00,CNR7399568713,Success,CID129172,Prime SUV,Koramangala,KR Puram,252,140,null,null,No,null,200,UPI,8,3.1,4.4,#NAME?
21-07-2024 17:37,17:37:00,CNR8191706849,Success,CID617244,Prime SUV,Whitefield,Hulimavu,301,120,null,null,No,null,459,Cash,37,3.4,3.5,#NAME?
15-07-2024 07:33,07:33:00,CNR2289889581,Success,CID899247,Prime Sedan,Ramamurthy Nagar,RT Nagar,196,45,null,null,No,null,275,Cash,46,4.8,3.3,#NAME?
09-07-2024 05:17,05:17:00,CNR1587944486,Success,CID929543,Prime SUV,Nagarbhavi,Kadugodi,105,130,null,null,No,null,2698,Cash,45,4.7,3.1,#NAME?
29-07-2024 19:00,19:00:00,CNR2607519751,Driver Not Found,CID918834,Prime Sedan,Banashankari,Koramangala,null,null,null,null,null,null,383,null,0,null,null,#NAME?
11-07-2024 11:58,11:58:00,CNR6859529205,Canceled by Driver,CID715347,Prime SUV,HSR Layout,Chickpet,null,null,null,More than permitted people in there,null,null,480,null,0,null,null,#NAME?
22-07-2024 05:56,05:56:00,CNR3415009931,Success,CID819062,Prime SUV,Devanahalli,Devanahalli,210,25,null,null,No,null,328,UPI,16,3.4,4.5,#NAME?
03-07-2024 23:10,23:10:00,CNR3877686007,Canceled by Driver,CID279443,eBike,Kengeri,KR Puram,null,null,null,Personal & Car related issue,null,null,790,null,0,null,null,#NAME?
08-07-2024 08:25,08:25:00,CNR9342674550,Canceled by Driver,CID393956,eBike,Kammanahalli,Padmanabhanagar,null,null,null,Customer was coughing/sick,null,null,620,null,0,null,null,#NAME?
27-07-2024 11:53,11:53:00,CNR1879919343,Success,CID383464,eBike,Hulimavu,Cox Town,224,115,null,null,No,null,900,UPI,46,4.4,4.8,#NAME?
26-07-2024 06:03,06:03:00,CNR4418813111,Success,CID510737,Prime SUV,Varthur,Kadugodi,147,110,null,null,No,null,447,Debit Card,33,4.5,3.5,#NAME?
29-07-2024 23:18,23:18:00,CNR4207232399,Success,CID756372,Bike,Marathahalli,Shivajinagar,280,85,null,null,No,null,106,Cash,47,3.5,3.6,#NAME?
01-07-2024 01:57,01:57:00,CNR8515862109,Success,CID628734,eBike,Mysore Road,Peenya,119,105,null,null,No,null,104,Cash,22,3.1,3.5,#NAME?
27-07-2024 05:19,05:19:00,CNR8649738671,Driver Not Found,CID337178,Bike,Peenya,Malleshwaram,null,null,null,null,null,null,210,null,0,null,null,#NAME?
26-07-2024 00:46,00:46:00,CNR8151570659,Success,CID639701,eBike,Richmond Town,Hosur Road,238,65,null,null,No,null,131,UPI,15,3.9,3.9,#NAME?
26-07-2024 14:00,14:00:00,CNR4016633408,Success,CID778135,Prime SUV,Electronic City,Koramangala,49,40,null,null,No,null,112,UPI,33,4.2,3.4,#NAME?
05-07-2024 20:08,20:08:00,CNR2348141323,Canceled by Customer,CID771984,Prime SUV,Magadi Road,Peenya,null,null,Driver asked to cancel,null,null,null,384,null,0,null,null,#NAME?
02-07-2024 09:53,09:53:00,CNR5644822797,Success,CID954702,Auto,Bannerghatta Road,Whitefield,259,55,null,null,No,null,254,Cash,16,4.1,4.2,#NAME?
23-07-2024 10:21,10:21:00,CNR6731370438,Canceled by Driver,CID549353,Prime Sedan,Frazer Town,Rajarajeshwari Nagar,null,null,null,Customer was coughing/sick,null,null,492,null,0,null,null,#NAME?
29-07-2024 04:24,04:24:00,CNR6509889768,Success,CID133993,Prime SUV,Koramangala,Hennur,77,145,null,null,No,null,112,Cash,13,4.7,3.7,#NAME?
23-07-2024 15:57,15:57:00,CNR2329011045,Canceled by Driver,CID960831,Bike,Magadi Road,JP Nagar,null,null,null,Customer related issue,null,null,1097,null,0,null,null,#NAME?
30-07-2024 01:21,01:21:00,CNR2792142399,Success,CID803472,Prime SUV,Jayanagar,Cox Town,105,60,null,null,No,null,127,UPI,28,3.7,4.8,#NAME?
18-07-2024 17:13,17:13:00,CNR4645855572,Success,CID721565,Prime Sedan,Padmanabhanagar,Kadugodi,70,75,null,null,No,null,125,Cash,36,3.8,4.2,#NAME?
21-07-2024 01:11,01:11:00,CNR6297810214,Success,CID871797,Auto,Chamarajpet,HSR Layout,112,120,null,null,No,null,248,UPI,5,4,3.7,#NAME?
04-07-2024 01:10,01:10:00,CNR7883102132,Driver Not Found,CID430092,Bike,Hosur Road,Kadugodi,null,null,null,null,null,null,936,null,0,null,null,#NAME?
17-07-2024 20:25,20:25:00,CNR1744780131,Success,CID816680,eBike,Kadugodi,Basavanagudi,105,80,null,null,No,null,469,Credit Card,24,3.2,3.4,#NAME?
06-07-2024 21:40,21:40:00,CNR4929379324,Success,CID906347,Auto,RT Nagar,Basavanagudi,266,65,null,null,No,null,124,Cash,10,4.6,3.5,#NAME?
14-07-2024 22:35,22:35:00,CNR1206349969,Success,CID260068,Mini,Whitefield,Indiranagar,63,65,null,null,No,null,600,Cash,8,4.9,4,#NAME?
04-07-2024 00:57,00:57:00,CNR1711236636,Success,CID162568,eBike,Chamarajpet,Yelahanka,252,135,null,null,No,null,933,UPI,6,3.5,3.7,#NAME?
07-07-2024 05:33,05:33:00,CNR2248585602,Success,CID927934,Mini,Hennur,Shivajinagar,217,130,null,null,No,null,476,Cash,13,3.3,4.4,#NAME?
09-07-2024 20:37,20:37:00,CNR6032817833,Success,CID484495,Bike,MG Road,Ramamurthy Nagar,154,80,null,null,Yes,Vehicle Breakdown,472,Cash,48,4,3.2,#NAME?
29-07-2024 10:41,10:41:00,CNR4200999612,Success,CID609937,Prime SUV,BTM Layout,Kadugodi,245,40,null,null,Yes,Customer Demand,167,Cash,3,3.6,3.2,#NAME?
04-07-2024 03:20,03:20:00,CNR5875777411,Canceled by Customer,CID187720,eBike,Hebbal,Whitefield,null,null,Driver asked to cancel,null,null,null,305,null,0,null,null,#NAME?
14-07-2024 05:39,05:39:00,CNR7928173115,Success,CID443101,Prime Plus,Hennur,Devanahalli,259,55,null,null,No,null,131,Cash,40,5,4.7,#NAME?
09-07-2024 09:36,09:36:00,CNR7965025601,Driver Not Found,CID472127,Bike,JP Nagar,Rajajinagar,null,null,null,null,null,null,197,null,0,null,null,#NAME?
16-07-2024 13:03,13:03:00,CNR6690814286,Success,CID784220,eBike,Padmanabhanagar,HSR Layout,259,110,null,null,No,null,1201,Cash,37,4.4,4.3,#NAME?
25-07-2024 16:34,16:34:00,CNR4339246644,Success,CID337245,Prime Plus,Yelahanka,MG Road,168,40,null,null,No,null,334,Cash,9,5,4.9,#NAME?
25-07-2024 00:09,00:09:00,CNR7035416963,Success,CID490110,Auto,Devanahalli,Bannerghatta Road,231,80,null,null,No,null,562,UPI,2,3.8,4.2,#NAME?
28-07-2024 16:16,16:16:00,CNR8108082097,Driver Not Found,CID918993,eBike,Ramamurthy Nagar,Electronic City,null,null,null,null,null,null,902,null,0,null,null,#NAME?
10-07-2024 10:29,10:29:00,CNR6021756248,Success,CID833123,eBike,Bannerghatta Road,HSR Layout,140,120,null,null,Yes,Customer Demand,673,UPI,36,4.5,4.5,#NAME?
08-07-2024 02:08,02:08:00,CNR3355023831,Success,CID200634,Auto,Whitefield,Devanahalli,77,110,null,null,No,null,255,Cash,10,4.1,3.4,#NAME?
23-07-2024 10:19,10:19:00,CNR3930258780,Success,CID953133,Prime Sedan,BTM Layout,Basavanagudi,161,45,null,null,No,null,523,UPI,46,3.8,3.3,#NAME?
13-07-2024 20:53,20:53:00,CNR5307746665,Canceled by Driver,CID368984,eBike,KR Puram,Sahakar Nagar,null,null,null,Customer related issue,null,null,346,null,0,null,null,#NAME?
07-07-2024 08:21,08:21:00,CNR6827527738,Canceled by Driver,CID371923,Bike,Vijayanagar,HSR Layout,null,null,null,Personal & Car related issue,null,null,416,null,0,null,null,#NAME?
22-07-2024 03:49,03:49:00,CNR5061203270,Success,CID783523,Prime Sedan,Magadi Road,Majestic,252,95,null,null,No,null,125,UPI,13,4.4,3.2,#NAME?
05-07-2024 22:16,22:16:00,CNR9040554004,Success,CID368360,Auto,Electronic City,Devanahalli,196,105,null,null,No,null,406,Cash,6,3.2,4.1,#NAME?
24-07-2024 18:51,18:51:00,CNR6261860063,Success,CID435624,eBike,Richmond Town,Jayanagar,168,130,null,null,No,null,802,Cash,14,3.9,3.1,#NAME?
15-07-2024 14:05,14:05:00,CNR8476100378,Success,CID129699,Bike,Indiranagar,Devanahalli,133,80,null,null,No,null,1773,UPI,8,4.2,4.4,#NAME?
20-07-2024 20:03,20:03:00,CNR8923024874,Success,CID170721,Auto,Banashankari,Cox Town,112,55,null,null,No,null,339,Cash,15,4.2,4.8,#NAME?
21-07-2024 08:02,08:02:00,CNR4983144073,Canceled by Customer,CID344484,Bike,Peenya,Yeshwanthpur,null,null,Driver asked to cancel,null,null,null,616,null,0,null,null,#NAME?
01-07-2024 02:45,02:45:00,CNR3100083406,Driver Not Found,CID363766,Prime Sedan,Hebbal,Vijayanagar,null,null,null,null,null,null,241,null,0,null,null,#NAME?
02-07-2024 13:45,13:45:00,CNR3862585751,Canceled by Driver,CID641133,Prime SUV,Devanahalli,Shivajinagar,null,null,null,Personal & Car related issue,null,null,198,null,0,null,null,#NAME?
01-07-2024 02:40,02:40:00,CNR2165015756,Driver Not Found,CID745770,Bike,Tumkur Road,Jayanagar,null,null,null,null,null,null,832,null,0,null,null,#NAME?
25-07-2024 14:35,14:35:00,CNR4020382259,Success,CID128159,Bike,Cox Town,Cox Town,196,35,null,null,No,null,2375,UPI,8,4.5,3.7,#NAME?
03-07-2024 13:57,13:57:00,CNR1893947651,Success,CID634243,Prime Plus,Sahakar Nagar,Devanahalli,133,45,null,null,No,null,368,Cash,4,3.7,4.1,#NAME?
12-07-2024 18:04,18:04:00,CNR1935462857,Canceled by Driver,CID651044,Auto,BTM Layout,Cox Town,null,null,null,Personal & Car related issue,null,null,983,null,0,null,null,#NAME?
02-07-2024 00:53,00:53:00,CNR9290768798,Success,CID399624,Prime Plus,Banashankari,Langford Town,49,60,null,null,No,null,813,UPI,23,3.5,4.1,#NAME?
11-07-2024 08:18,08:18:00,CNR8465893856,Canceled by Driver,CID332326,Prime SUV,Marathahalli,Cox Town,null,null,null,Customer related issue,null,null,461,null,0,null,null,#NAME?
15-07-2024 22:37,22:37:00,CNR6208931689,Canceled by Driver,CID730138,Prime SUV,Richmond Town,Tumkur Road,null,null,null,Customer related issue,null,null,227,null,0,null,null,#NAME?
17-07-2024 00:45,00:45:00,CNR5584228461,Driver Not Found,CID285488,Prime SUV,Magadi Road,Ulsoor,null,null,null,null,null,null,325,null,0,null,null,#NAME?
26-07-2024 01:10,01:10:00,CNR7518134235,Success,CID969206,Auto,Majestic,Shantinagar,35,40,null,null,No,null,298,Cash,7,3.2,4.6,#NAME?
30-07-2024 17:57,17:57:00,CNR5580369167,Driver Not Found,CID902566,Bike,Yelahanka,Kengeri,null,null,null,null,null,null,242,null,0,null,null,#NAME?
18-07-2024 07:56,07:56:00,CNR7204016377,Success,CID741696,eBike,Bannerghatta Road,Hennur,119,120,null,null,No,null,135,UPI,24,3.8,4.1,#NAME?
05-07-2024 09:16,09:16:00,CNR6353722794,Success,CID751405,Auto,Indiranagar,Koramangala,140,95,null,null,No,null,279,Cash,9,3.1,3,#NAME?
13-07-2024 16:29,16:29:00,CNR6940835682,Success,CID769777,Prime Sedan,Frazer Town,Hennur,77,80,null,null,No,null,140,Credit Card,38,3.2,4.7,#NAME?
02-07-2024 09:47,09:47:00,CNR4535117060,Success,CID462786,Prime SUV,Marathahalli,Indiranagar,273,40,null,null,No,null,898,UPI,18,4.6,4.1,#NAME?
07-07-2024 16:16,16:16:00,CNR9423645086,Success,CID879215,eBike,JP Nagar,Bellandur,98,100,null,null,No,null,1866,Cash,31,4.7,4.6,#NAME?
30-07-2024 06:57,06:57:00,CNR6987610616,Success,CID749119,Prime SUV,JP Nagar,HSR Layout,294,60,null,null,No,null,117,UPI,46,3.1,4.7,#NAME?
18-07-2024 22:42,22:42:00,CNR6657344618,Canceled by Customer,CID343660,Bike,Jayanagar,Yeshwanthpur,null,null,Driver asked to cancel,null,null,null,208,null,0,null,null,#NAME?
03-07-2024 18:05,18:05:00,CNR4437848989,Canceled by Customer,CID685617,Bike,Whitefield,Shivajinagar,null,null,AC is Not working,null,null,null,301,null,0,null,null,#NAME?
23-07-2024 20:22,20:22:00,CNR5262229763,Success,CID806009,eBike,BTM Layout,Whitefield,203,30,null,null,No,null,296,Cash,47,4.5,4.5,#NAME?
17-07-2024 22:27,22:27:00,CNR7802357243,Success,CID278721,Mini,Basavanagudi,Cox Town,105,60,null,null,No,null,517,UPI,36,4.7,4.3,#NAME?
23-07-2024 12:31,12:31:00,CNR5874582759,Canceled by Customer,CID642193,eBike,Yelahanka,Sarjapur Road,null,null,Driver is not moving towards pickup location,null,null,null,711,null,0,null,null,#NAME?
20-07-2024 13:59,13:59:00,CNR9452166677,Success,CID787448,Prime SUV,Rajarajeshwari Nagar,Bellandur,224,50,null,null,No,null,288,Cash,16,3.7,4.2,#NAME?
12-07-2024 00:44,00:44:00,CNR3991369030,Canceled by Driver,CID422995,Mini,Rajarajeshwari Nagar,Sahakar Nagar,null,null,null,Personal & Car related issue,null,null,361,null,0,null,null,#NAME?
19-07-2024 11:48,11:48:00,CNR1624309516,Success,CID971053,eBike,Shantinagar,Bellandur,49,60,null,null,No,null,1617,UPI,5,3.3,4.4,#NAME?
03-07-2024 17:24,17:24:00,CNR3996226883,Success,CID722187,eBike,Malleshwaram,Ulsoor,203,25,null,null,No,null,288,Cash,32,4.4,3.1,#NAME?
05-07-2024 09:03,09:03:00,CNR8275339332,Success,CID324050,Prime Plus,Hebbal,Hennur,182,95,null,null,No,null,388,UPI,2,3.1,4.2,#NAME?
29-07-2024 08:10,08:10:00,CNR7672012181,Canceled by Driver,CID509764,Mini,Frazer Town,Marathahalli,null,null,null,Personal & Car related issue,null,null,316,null,0,null,null,#NAME?
01-07-2024 12:36,12:36:00,CNR9030196642,Success,CID219694,eBike,Ramamurthy Nagar,Rajajinagar,133,145,null,null,No,null,553,UPI,5,3.8,4.5,#NAME?
12-07-2024 13:29,13:29:00,CNR9101256970,Driver Not Found,CID514297,Prime Plus,BTM Layout,Banashankari,null,null,null,null,null,null,569,null,0,null,null,#NAME?
17-07-2024 07:45,07:45:00,CNR4114245452,Success,CID792146,Prime SUV,Marathahalli,Nagarbhavi,140,125,null,null,No,null,441,Cash,1,4,3.6,#NAME?
24-07-2024 20:03,20:03:00,CNR6898229424,Success,CID420877,Auto,Varthur,Hosur Road,112,145,null,null,No,null,429,Cash,3,4.3,3.8,#NAME?
24-07-2024 11:34,11:34:00,CNR8867239848,Success,CID805838,Bike,Rajajinagar,Ramamurthy Nagar,252,135,null,null,No,null,170,Cash,33,3.7,4.5,#NAME?
08-07-2024 11:19,11:19:00,CNR4957156616,Success,CID124836,Mini,MG Road,JP Nagar,42,25,null,null,No,null,251,UPI,41,4.3,4.7,#NAME?
30-07-2024 22:06,22:06:00,CNR6526991412,Canceled by Customer,CID729064,eBike,Mysore Road,Hennur,null,null,Driver asked to cancel,null,null,null,397,null,0,null,null,#NAME?
22-07-2024 03:30,03:30:00,CNR9602774237,Canceled by Customer,CID252395,Prime SUV,Ramamurthy Nagar,Chickpet,null,null,AC is Not working,null,null,null,316,null,0,null,null,#NAME?
02-07-2024 22:13,22:13:00,CNR9663323802,Canceled by Driver,CID786640,Prime Plus,Hennur,Jayanagar,null,null,null,Customer related issue,null,null,243,null,0,null,null,#NAME?
22-07-2024 18:32,18:32:00,CNR8920313484,Success,CID516608,Prime SUV,Ulsoor,Hennur,308,60,null,null,No,null,661,UPI,36,4.6,3.7,#NAME?
22-07-2024 18:27,18:27:00,CNR3021496106,Driver Not Found,CID939205,Bike,Koramangala,Kadugodi,null,null,null,null,null,null,117,null,0,null,null,#NAME?
09-07-2024 15:03,15:03:00,CNR3028710073,Success,CID877481,Prime Sedan,Hennur,Koramangala,112,35,null,null,No,null,216,Cash,3,3.5,4.1,#NAME?
04-07-2024 14:07,14:07:00,CNR2138692025,Success,CID762434,Prime Plus,Ramamurthy Nagar,Malleshwaram,252,90,null,null,No,null,298,UPI,4,4.9,4.7,#NAME?
24-07-2024 18:29,18:29:00,CNR9234823120,Success,CID536223,Mini,Jayanagar,Jayanagar,287,90,null,null,No,null,390,Cash,24,3.5,4.5,#NAME?
01-07-2024 15:53,15:53:00,CNR9905856615,Success,CID203083,Mini,Richmond Town,Bellandur,224,95,null,null,No,null,902,Cash,35,3.8,4.3,#NAME?
03-07-2024 00:33,00:33:00,CNR6188143138,Canceled by Customer,CID150443,Prime Sedan,Banashankari,Chamarajpet,null,null,Driver asked to cancel,null,null,null,185,null,0,null,null,#NAME?
22-07-2024 14:08,14:08:00,CNR6692702663,Driver Not Found,CID619435,Mini,Langford Town,Kengeri,null,null,null,null,null,null,146,null,0,null,null,#NAME?
02-07-2024 04:02,04:02:00,CNR3137352238,Canceled by Driver,CID920566,eBike,Peenya,HSR Layout,null,null,null,More than permitted people in there,null,null,444,null,0,null,null,#NAME?
30-07-2024 22:32,22:32:00,CNR9021264849,Success,CID959757,eBike,Magadi Road,Magadi Road,210,35,null,null,No,null,2920,Cash,1,4.6,4.5,#NAME?
24-07-2024 20:08,20:08:00,CNR4877548148,Success,CID450724,eBike,Mysore Road,Chamarajpet,189,50,null,null,No,null,442,UPI,31,4.6,4,#NAME?
27-07-2024 08:59,08:59:00,CNR6764657713,Success,CID407033,Bike,Majestic,KR Puram,294,115,null,null,No,null,450,UPI,8,3.8,3.8,#NAME?
21-07-2024 15:58,15:58:00,CNR2294144318,Success,CID502396,Prime Sedan,Hulimavu,Langford Town,147,120,null,null,No,null,178,UPI,7,4.5,4.1,#NAME?
01-07-2024 14:15,14:15:00,CNR6122722894,Canceled by Customer,CID216273,Bike,Shivajinagar,Koramangala,null,null,Change of plans,null,null,null,2613,null,0,null,null,#NAME?
25-07-2024 23:28,23:28:00,CNR7870435858,Success,CID404451,Prime SUV,Bannerghatta Road,Vijayanagar,210,30,null,null,No,null,426,UPI,7,4.2,4.2,#NAME?
24-07-2024 15:02,15:02:00,CNR6290736649,Success,CID433846,Bike,Kadugodi,Kadugodi,196,100,null,null,No,null,174,UPI,10,4.6,4.1,#NAME?
24-07-2024 23:01,23:01:00,CNR3413037365,Success,CID714689,Prime Plus,JP Nagar,Cox Town,231,120,null,null,No,null,803,UPI,37,4.9,3.4,#NAME?
26-07-2024 20:43,20:43:00,CNR8153453329,Success,CID305332,Bike,Devanahalli,Mysore Road,259,75,null,null,No,null,233,UPI,20,3.5,4.4,#NAME?
29-07-2024 15:40,15:40:00,CNR2159189450,Success,CID491977,Prime Plus,Padmanabhanagar,Sahakar Nagar,105,120,null,null,Yes,Vehicle Breakdown,1098,Cash,44,3.5,3.7,#NAME?
05-07-2024 22:21,22:21:00,CNR8615561360,Driver Not Found,CID706415,Prime Plus,Cox Town,Banashankari,null,null,null,null,null,null,673,null,0,null,null,#NAME?
03-07-2024 09:19,09:19:00,CNR1784242983,Success,CID197953,Bike,BTM Layout,Indiranagar,217,90,null,null,No,null,792,Cash,23,3.1,3.8,#NAME?
23-07-2024 16:48,16:48:00,CNR3840385191,Driver Not Found,CID984016,Auto,Bannerghatta Road,Padmanabhanagar,null,null,null,null,null,null,414,null,0,null,null,#NAME?
18-07-2024 19:35,19:35:00,CNR8365617916,Canceled by Customer,CID942627,Prime SUV,Cox Town,KR Puram,null,null,Driver is not moving towards pickup location,null,null,null,1202,null,0,null,null,#NAME?
